mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_depth,param_max_features,param_min_samples_leaf,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.13294172286987305,0.013174855481219768,0.00744013786315918,0.0008365465551539484,gini,3,15,4,"{'criterion': 'gini', 'max_depth': 3, 'max_features': 15, 'min_samples_leaf': 4}",0.7560934254588614,0.67746174388538,0.5588571913017676,0.7619855029460387,0.741034336583298,0.6990864400350691,0.07628575779381104,209
0.14107217788696289,0.014651595688527476,0.00632634162902832,0.0006635208606177152,gini,3,15,5,"{'criterion': 'gini', 'max_depth': 3, 'max_features': 15, 'min_samples_leaf': 5}",0.7092535288881353,0.7075155779746514,0.6366834809885126,0.7542283074053665,0.6662568885120814,0.6947875567537494,0.04023568655526778,214
0.1485682964324951,0.014739796769139144,0.0065096855163574215,0.00134894720251674,gini,3,15,7,"{'criterion': 'gini', 'max_depth': 3, 'max_features': 15, 'min_samples_leaf': 7}",0.7263787037429528,0.7128565978551142,0.7476580051714637,0.6361324233817981,0.7456549385332768,0.7137361337369211,0.04087162214019924,198
0.13343005180358886,0.017253398151601693,0.0068572044372558595,0.0011481699087285506,gini,3,15,8,"{'criterion': 'gini', 'max_depth': 3, 'max_features': 15, 'min_samples_leaf': 8}",0.7064558518078928,0.7528294688652453,0.739604086304099,0.7481666737315078,0.7417973717676982,0.7377706904952885,0.01634036656701545,159
0.13964176177978516,0.009065698682924022,0.007142162322998047,0.0011365323049345292,gini,3,15,9,"{'criterion': 'gini', 'max_depth': 3, 'max_features': 15, 'min_samples_leaf': 9}",0.7274808189563817,0.729642660336569,0.7101436988682125,0.7483362299181892,0.7005510809665112,0.7232308978091727,0.016583721517838948,187
0.16049041748046874,0.013538625201127487,0.006882810592651367,0.0006771118305029434,gini,3,17,1,"{'criterion': 'gini', 'max_depth': 3, 'max_features': 17, 'min_samples_leaf': 1}",0.7510491289050909,0.6457971260226357,0.7477427832648044,0.711330592174982,0.7137346333192031,0.7139308527373431,0.03786823905265656,197
0.15933218002319335,0.016395358073987468,0.008769989013671875,0.0018375974477388957,gini,3,17,2,"{'criterion': 'gini', 'max_depth': 3, 'max_features': 17, 'min_samples_leaf': 2}",0.715315162561994,0.7075155779746514,0.7128989869017845,0.6786486371921495,0.7475201356506994,0.7123797000562557,0.021932537921019606,201
0.18391766548156738,0.016873803536480454,0.007198429107666016,0.0014626544108037342,gini,3,17,3,"{'criterion': 'gini', 'max_depth': 3, 'max_features': 17, 'min_samples_leaf': 3}",0.7578313763723454,0.7398584205841211,0.745580941884617,0.6360900343351278,0.7020347604917337,0.716279106733589,0.04421393768710348,196
0.1721672534942627,0.019931509548317922,0.0067845344543457035,0.001150946448800887,gini,3,17,4,"{'criterion': 'gini', 'max_depth': 3, 'max_features': 17, 'min_samples_leaf': 4}",0.7303632741299648,0.7075579670213217,0.7066677970412445,0.7426560976643636,0.7590080542602797,0.7292506380234348,0.02023365913726818,172
0.16951842308044435,0.016436301747557846,0.007411384582519531,0.0012120528393828346,gini,3,17,5,"{'criterion': 'gini', 'max_depth': 3, 'max_features': 17, 'min_samples_leaf': 5}",0.6266796659743122,0.7191301767623246,0.723665804756051,0.7436310457377814,0.7476049173378551,0.7121423221136649,0.0441239656755921,202
0.16127276420593262,0.009612831084422168,0.008579730987548828,0.002758985619781131,gini,3,17,7,"{'criterion': 'gini', 'max_depth': 3, 'max_features': 17, 'min_samples_leaf': 7}",0.7033190623542876,0.7245559747361282,0.7273536518163707,0.7112034250349709,0.6287409919457397,0.6990346211774995,0.03622412874833827,210
0.1798483371734619,0.03538176131727975,0.0071141719818115234,0.00048675814111363874,gini,3,17,8,"{'criterion': 'gini', 'max_depth': 3, 'max_features': 17, 'min_samples_leaf': 8}",0.7447331609512102,0.7128142088084439,0.7280742656097664,0.7044211775677165,0.7456549385332768,0.7271395502940827,0.016580520488442545,178
0.17004013061523438,0.01870573145114773,0.006917238235473633,0.0006524458828396593,gini,3,17,9,"{'criterion': 'gini', 'max_depth': 3, 'max_features': 17, 'min_samples_leaf': 9}",0.7125174854817515,0.743207155271078,0.723665804756051,0.7481666737315078,0.7417973717676982,0.7338708982016173,0.013523875511697927,165
0.18182973861694335,0.010595173802962262,0.006812477111816406,0.0010309995305328404,gini,3,20,1,"{'criterion': 'gini', 'max_depth': 3, 'max_features': 20, 'min_samples_leaf': 1}",0.7446059938111992,0.7460048323513204,0.7450722733245729,0.6517315925564834,0.6777871979652396,0.713040378001763,0.04027564908335383,199
0.16895570755004882,0.019818307283804466,0.0066302776336669925,0.0008406232249540781,gini,3,20,2,"{'criterion': 'gini', 'max_depth': 3, 'max_features': 20, 'min_samples_leaf': 2}",0.7064558518078928,0.7435886566911111,0.745580941884617,0.7308719426900089,0.7055955913522679,0.7264185968851795,0.017400847444412157,181
0.16254520416259766,0.007826236586201255,0.006699609756469727,0.0006174274050806104,gini,3,20,3,"{'criterion': 'gini', 'max_depth': 3, 'max_features': 20, 'min_samples_leaf': 3}",0.7126022635750922,0.7466830570980458,0.7580857106523674,0.7044211775677165,0.7137346333192031,0.727105368442485,0.021197908485084026,179
0.16769719123840332,0.006694865406364233,0.005762052536010742,0.0006868361069473349,gini,3,20,4,"{'criterion': 'gini', 'max_depth': 3, 'max_features': 20, 'min_samples_leaf': 4}",0.7363825187571531,0.7128565978551142,0.7451570514179137,0.7420626510109788,0.7154726579058923,0.7303862953894104,0.013565943296096039,171
0.1759021282196045,0.006799182843917598,0.008051586151123048,0.002034713890007779,gini,3,20,5,"{'criterion': 'gini', 'max_depth': 3, 'max_features': 20, 'min_samples_leaf': 5}",0.7385443601373405,0.7095078631681574,0.7476580051714637,0.7206985714891272,0.712547689699025,0.7257912979330227,0.014881349068337024,182
0.16398797035217286,0.009533089184035944,0.007392072677612304,0.0013586090853776195,gini,3,20,7,"{'criterion': 'gini', 'max_depth': 3, 'max_features': 20, 'min_samples_leaf': 7}",0.7505828493917172,0.7580433216056971,0.7463015556780128,0.7382476368106481,0.7430690970750318,0.7472488921122213,0.006738333757060664,133
0.17184276580810548,0.004100251292571273,0.007241106033325196,0.0008622905762844296,gini,3,20,8,"{'criterion': 'gini', 'max_depth': 3, 'max_features': 20, 'min_samples_leaf': 8}",0.7446059938111992,0.7490992327582553,0.739604086304099,0.7116697045483447,0.7525222551928783,0.7395002545229553,0.01457622551428751,157
0.19741921424865722,0.021361108300115846,0.007374382019042969,0.0015295535752425072,gini,3,20,9,"{'criterion': 'gini', 'max_depth': 3, 'max_features': 20, 'min_samples_leaf': 9}",0.7451146623712432,0.7490992327582553,0.7450722733245729,0.7121359840617184,0.7121237812632472,0.7327091867558073,0.01686648114515605,168
0.19056143760681152,0.0144936051933802,0.006807899475097657,0.0006450960468083242,gini,3,22,1,"{'criterion': 'gini', 'max_depth': 3, 'max_features': 22, 'min_samples_leaf': 1}",0.7510491289050909,0.7575770420923233,0.745580941884617,0.7368487982705269,0.7456549385332768,0.747342169937167,0.006849141199009916,132
0.1980745315551758,0.021096332408046762,0.008510828018188477,0.0016124732067940625,gini,3,22,2,"{'criterion': 'gini', 'max_depth': 3, 'max_features': 22, 'min_samples_leaf': 2}",0.7510491289050909,0.7398584205841211,0.7451570514179137,0.7420626510109788,0.7476049173378551,0.7451464338511918,0.003958758987474531,142
0.20985841751098633,0.024029573136841068,0.007023763656616211,0.0009947563310259162,gini,3,22,3,"{'criterion': 'gini', 'max_depth': 3, 'max_features': 22, 'min_samples_leaf': 3}",0.7510491289050909,0.7460048323513204,0.7441397142978254,0.7271840956296893,0.7456549385332768,0.7428065419434405,0.008150102353210427,146
0.17624278068542482,0.012556787778990877,0.006854486465454101,0.0008203943799008816,gini,3,22,4,"{'criterion': 'gini', 'max_depth': 3, 'max_features': 22, 'min_samples_leaf': 4}",0.739222584884066,0.7460048323513204,0.7211648510025009,0.7506676274850579,0.7253073336159389,0.7364734458677767,0.011479677913458344,164
0.18478455543518066,0.02589657916472044,0.006467199325561524,0.0005798676992326931,gini,3,22,5,"{'criterion': 'gini', 'max_depth': 3, 'max_features': 22, 'min_samples_leaf': 5}",0.7446483828578695,0.7460048323513204,0.745580941884617,0.7421898181509898,0.7246714709622721,0.7406190892414137,0.008082761107826594,154
0.180910062789917,0.011801032204690342,0.006167888641357422,0.0006288376328477202,gini,3,22,7,"{'criterion': 'gini', 'max_depth': 3, 'max_features': 22, 'min_samples_leaf': 7}",0.7625365605527532,0.7008604976474079,0.7477427832648044,0.7483362299181892,0.7476049173378551,0.7414161977442019,0.02105729002200102,151
0.17690391540527345,0.01344729383026735,0.0061191082000732425,0.0005024407273488723,gini,3,22,8,"{'criterion': 'gini', 'max_depth': 3, 'max_features': 22, 'min_samples_leaf': 8}",0.7257004789962274,0.7412148700775719,0.7476580051714637,0.7382052477639778,0.7126324713861806,0.7330822146790843,0.012470134263386471,166
0.17407970428466796,0.011245244569723794,0.006530094146728516,0.0008044970433696851,gini,3,22,9,"{'criterion': 'gini', 'max_depth': 3, 'max_features': 22, 'min_samples_leaf': 9}",0.739222584884066,0.7466830570980458,0.7476580051714637,0.7112034250349709,0.7590080542602797,0.7407550252897652,0.016072406230441923,153
0.18831582069396974,0.01215147862821806,0.006927967071533203,0.0009869241284922526,gini,3,25,1,"{'criterion': 'gini', 'max_depth': 3, 'max_features': 25, 'min_samples_leaf': 1}",0.7510491289050909,0.7460048323513204,0.7451570514179137,0.7483362299181892,0.712547689699025,0.7406189864583078,0.01418409524353154,155
0.1895458221435547,0.006071007186373393,0.006913328170776367,0.0005689410003692121,gini,3,25,2,"{'criterion': 'gini', 'max_depth': 3, 'max_features': 25, 'min_samples_leaf': 2}",0.7510491289050909,0.7490992327582553,0.7477427832648044,0.7421898181509898,0.7476049173378551,0.7475371760833991,0.0029466908125947927,131
0.1991580009460449,0.009053218930302724,0.006281661987304688,0.0004950863470654204,gini,3,25,3,"{'criterion': 'gini', 'max_depth': 3, 'max_features': 25, 'min_samples_leaf': 3}",0.7447331609512102,0.7460048323513204,0.7477427832648044,0.7421898181509898,0.7476049173378551,0.7456551024112359,0.0020562427719234984,137
0.18412494659423828,0.008736296508247868,0.007169294357299805,0.0010310941895442102,gini,3,25,4,"{'criterion': 'gini', 'max_depth': 3, 'max_features': 25, 'min_samples_leaf': 4}",0.7511762960451019,0.7460048323513204,0.7477427832648044,0.7368487982705269,0.7476473081814328,0.7458840036226372,0.004821248783179744,135
0.1796473503112793,0.012623286408980828,0.007161331176757812,0.0005475922728181324,gini,3,25,5,"{'criterion': 'gini', 'max_depth': 3, 'max_features': 25, 'min_samples_leaf': 5}",0.7493535670382773,0.7466406680513755,0.7477427832648044,0.7368487982705269,0.73984739296312,0.7440866419176208,0.004857747042140094,143
0.19375824928283691,0.0056732414264766854,0.006104755401611328,0.0007834282778978897,gini,3,25,7,"{'criterion': 'gini', 'max_depth': 3, 'max_features': 25, 'min_samples_leaf': 7}",0.749311177991607,0.7412148700775719,0.7477427832648044,0.747446059938112,0.741034336583298,0.7453498455710786,0.003508106616967503,140
0.1875389575958252,0.008949632607464132,0.0073107719421386715,0.001221996397155774,gini,3,25,8,"{'criterion': 'gini', 'max_depth': 3, 'max_features': 25, 'min_samples_leaf': 8}",0.7511762960451019,0.7460048323513204,0.7281590437031071,0.7368487982705269,0.7476049173378551,0.7419587775415822,0.008363691094828407,148
0.1866219997406006,0.01276506244119796,0.0069903373718261715,0.0014764127490580893,gini,3,25,9,"{'criterion': 'gini', 'max_depth': 3, 'max_features': 25, 'min_samples_leaf': 9}",0.7510915179517612,0.7460048323513204,0.7477427832648044,0.7421898181509898,0.712547689699025,0.7399153282835801,0.013981554081181768,156
0.39264569282531736,0.009888355587351735,0.016201066970825195,0.0019448969272814337,gini,,9,1,"{'criterion': 'gini', 'max_depth': None, 'max_features': 9, 'min_samples_leaf': 1}",0.7538891950320037,0.7551184773854436,0.7463439447246831,0.7507947946250689,0.751589656634167,0.7515472136802732,0.0030292158974525975,126
0.32160253524780275,0.030340061074738005,0.01152043342590332,0.0009286468405246873,gini,,9,2,"{'criterion': 'gini', 'max_depth': None, 'max_features': 9, 'min_samples_leaf': 2}",0.7107795345682676,0.74719172565809,0.7456233309312874,0.7602899410792251,0.7543450614667232,0.7436459187407186,0.01725211435687781,145
0.3440873146057129,0.01761006536550994,0.011281061172485351,0.0005090584374552066,gini,,9,3,"{'criterion': 'gini', 'max_depth': None, 'max_features': 9, 'min_samples_leaf': 3}",0.7750837183671739,0.7724132084269425,0.7728794879403162,0.7641897333728964,0.7632471386180585,0.7695626573450774,0.004865453941405921,65
0.2976400375366211,0.014559497547694495,0.009519672393798828,0.0005950289739435872,gini,,9,4,"{'criterion': 'gini', 'max_depth': None, 'max_features': 9, 'min_samples_leaf': 4}",0.6835657666059091,0.7628756729261159,0.7721164851002501,0.7393497520240769,0.7463755828740992,0.7408566519060903,0.030909510972416263,152
0.30509028434753416,0.014577469182273832,0.010538768768310548,0.0009881617058866878,gini,,9,5,"{'criterion': 'gini', 'max_depth': None, 'max_features': 9, 'min_samples_leaf': 5}",0.7780085625874275,0.765249459539655,0.7742783264804375,0.7661396295197321,0.7717676981771937,0.7710887352608891,0.004839613240836324,60
0.30582356452941895,0.02796312028483004,0.010062742233276366,0.0016546399956823385,gini,,9,7,"{'criterion': 'gini', 'max_depth': None, 'max_features': 9, 'min_samples_leaf': 7}",0.7715230384468653,0.7604171082192361,0.7676656351998643,0.759272603959137,0.7805002119542179,0.7678757195558642,0.007776494838767763,73
0.2859428882598877,0.029545750720083343,0.008640289306640625,0.00039409727155165897,gini,,9,8,"{'criterion': 'gini', 'max_depth': None, 'max_features': 9, 'min_samples_leaf': 8}",0.7861472595481328,0.7360857954304608,0.7624093934127422,0.7566868721122462,0.7754557015684612,0.7633570044144087,0.01705802844921246,94
0.3059213638305664,0.03961974151337939,0.009009122848510742,0.0006370475727270441,gini,,9,9,"{'criterion': 'gini', 'max_depth': None, 'max_features': 9, 'min_samples_leaf': 9}",0.7309567207833496,0.7828833029545166,0.7846212538680005,0.7869102623881989,0.780669775328529,0.773208263064519,0.02122486528495736,50
0.4164422512054443,0.03797440247649333,0.013323259353637696,0.001203132546703889,gini,,11,1,"{'criterion': 'gini', 'max_depth': None, 'max_features': 11, 'min_samples_leaf': 1}",0.7571531516256199,0.75592386927218,0.7531261921919375,0.7563053706922132,0.7526494277236117,0.7550316023011124,0.0018013850893121362,111
0.3741613388061523,0.019980903532790112,0.012904500961303711,0.0013851527908878797,gini,,11,2,"{'criterion': 'gini', 'max_depth': None, 'max_features': 11, 'min_samples_leaf': 2}",0.761264889152643,0.7614344453393244,0.7528294688652453,0.7506676274850579,0.7517592200084782,0.7555911301701496,0.004751569435417408,104
0.3466792106628418,0.015833715128081214,0.012064599990844726,0.0011033035826975737,gini,,11,3,"{'criterion': 'gini', 'max_depth': None, 'max_features': 11, 'min_samples_leaf': 3}",0.7728794879403162,0.7720317070069094,0.765630960959688,0.7712263151201729,0.7618482407799915,0.7687233423614156,0.004273488968519781,69
0.35736446380615233,0.02406486704382292,0.00993208885192871,0.0009510452079502732,gini,,11,4,"{'criterion': 'gini', 'max_depth': None, 'max_features': 11, 'min_samples_leaf': 4}",0.775338052647196,0.7711839260735026,0.7795345682675596,0.7720740960535798,0.7616362865621026,0.7719533859207881,0.00593261280033655,55
0.36809396743774414,0.036372297056403276,0.010212278366088868,0.0008046913721134803,gini,,11,5,"{'criterion': 'gini', 'max_depth': None, 'max_features': 11, 'min_samples_leaf': 5}",0.7758043321605697,0.773600101733712,0.7783900640074605,0.7778813954474164,0.7774056803730395,0.7766163147444396,0.0017393430007515507,32
0.3556218147277832,0.029799070991537904,0.010616922378540039,0.0013719209121382378,gini,,11,7,"{'criterion': 'gini', 'max_depth': None, 'max_features': 11, 'min_samples_leaf': 7}",0.7769488364206689,0.7819931329744394,0.7806366834809885,0.7773727268873724,0.7807121661721068,0.7795327091871151,0.002000274243327368,13
0.352339506149292,0.032875135007286706,0.009357738494873046,0.00033402367713620255,gini,,11,8,"{'criterion': 'gini', 'max_depth': None, 'max_features': 11, 'min_samples_leaf': 8}",0.7776270611673943,0.7782628968674494,0.776101055487262,0.7782205078207791,0.7749470114455278,0.7770317065576825,0.0013035022254546133,30
0.3327908992767334,0.0252317039552317,0.009302520751953125,0.0012176505735790324,gini,,11,9,"{'criterion': 'gini', 'max_depth': None, 'max_features': 11, 'min_samples_leaf': 9}",0.7865711500148361,0.7852570895680556,0.7724555974736128,0.7787715654274935,0.7556591776176346,0.7757429160203265,0.011234819788701784,38
0.4785738945007324,0.02953886972466086,0.012514305114746094,0.0004792493460905291,gini,,12,1,"{'criterion': 'gini', 'max_depth': None, 'max_features': 12, 'min_samples_leaf': 1}",0.7568988173455979,0.7577042092323344,0.7520240769785087,0.7485905641982111,0.7546841882153454,0.7539803711939996,0.0033393640886994606,119
0.40377302169799806,0.029933360350469316,0.013017416000366211,0.0018707747068417322,gini,,12,2,"{'criterion': 'gini', 'max_depth': None, 'max_features': 12, 'min_samples_leaf': 2}",0.7550760883387733,0.7578737654190157,0.7563477597388835,0.7550760883387733,0.7543450614667232,0.7557437526604337,0.0012449632324482186,102
0.3842717170715332,0.032646716539444856,0.011362314224243164,0.0009096832313462733,gini,,12,3,"{'criterion': 'gini', 'max_depth': None, 'max_features': 12, 'min_samples_leaf': 3}",0.7721588741469204,0.7689373065999746,0.769997032766733,0.7603747191725658,0.7648155998304367,0.7672567065033261,0.004187739335962687,77
0.3852526664733887,0.04826412520759478,0.010894155502319336,0.002498917929407504,gini,,12,4,"{'criterion': 'gini', 'max_depth': None, 'max_features': 12, 'min_samples_leaf': 4}",0.7788563435208342,0.7745326607604595,0.7386291382306812,0.7667330761731168,0.7718948707079271,0.7661292178786037,0.014300065436297494,81
0.3860786914825439,0.02489821345870574,0.011611175537109376,0.0019120171596971852,gini,,12,5,"{'criterion': 'gini', 'max_depth': None, 'max_features': 12, 'min_samples_leaf': 5}",0.7805942944343182,0.7771183926073503,0.7759738883472511,0.7727947098469755,0.7671470962272149,0.774725676292622,0.0045362387682116615,43
0.3436904430389404,0.0275805283302845,0.010298585891723633,0.0018066995943761992,gini,,12,7,"{'criterion': 'gini', 'max_depth': None, 'max_features': 12, 'min_samples_leaf': 7}",0.7580009325590268,0.7803399601542961,0.776101055487262,0.7703785341867662,0.7724035608308605,0.7714448086436423,0.007531245663482026,57
0.3875443458557129,0.00717855435135483,0.009173011779785157,0.00033803525937323327,gini,,12,8,"{'criterion': 'gini', 'max_depth': None, 'max_features': 12, 'min_samples_leaf': 8}",0.7848755881480225,0.7833495824678903,0.7800008477809334,0.7772455597473613,0.7816871555743959,0.7814317467437206,0.002652357614043241,3
0.3369600296020508,0.016551884080238062,0.00937337875366211,0.001301628019953282,gini,,12,9,"{'criterion': 'gini', 'max_depth': None, 'max_features': 12, 'min_samples_leaf': 9}",0.777966173540757,0.7768216692806579,0.7797889025475817,0.7670297994998092,0.778677405680373,0.7760567901098359,0.00461548770818994,35
0.5213737964630127,0.01915557457856988,0.013826560974121094,0.00199327241301458,gini,,15,1,"{'criterion': 'gini', 'max_depth': None, 'max_features': 15, 'min_samples_leaf': 1}",0.7587215463524225,0.7566868721122462,0.751684964605146,0.7544402526387182,0.7575243747350572,0.755811602088718,0.0024930784024910957,100
0.4912843704223633,0.05404803428758434,0.013169956207275391,0.0015629434139754368,gini,,15,2,"{'criterion': 'gini', 'max_depth': None, 'max_features': 15, 'min_samples_leaf': 2}",0.7567716502055869,0.7524903564918825,0.7521512441185197,0.7587639353990929,0.7525222551928783,0.754539888281592,0.002712946004318658,116
0.4616596221923828,0.030488146574351865,0.011914300918579101,0.0007085313754630742,gini,,15,3,"{'criterion': 'gini', 'max_depth': None, 'max_features': 15, 'min_samples_leaf': 3}",0.7724979865202831,0.7683862489932601,0.7635962867195116,0.7668178542664575,0.7640525646460364,0.7670701882291098,0.00323823181507491,78
0.4746533393859863,0.021589292095512254,0.010706758499145508,0.0008709663053327045,gini,,15,4,"{'criterion': 'gini', 'max_depth': None, 'max_features': 15, 'min_samples_leaf': 4}",0.7732609893603493,0.7729642660336569,0.769106862786656,0.76588529523971,0.7699872827469266,0.7702409392334598,0.002715117574995251,64
0.47341361045837405,0.01787491958831131,0.010381364822387695,0.001009487504110461,gini,,15,5,"{'criterion': 'gini', 'max_depth': None, 'max_features': 15, 'min_samples_leaf': 5}",0.7763130007206138,0.7732609893603493,0.7776694502140646,0.771353482260184,0.7742263671047054,0.7745646579319834,0.0022280969119439498,44
0.4552756309509277,0.031999010509851225,0.010045528411865234,0.0006979491399988077,gini,,15,7,"{'criterion': 'gini', 'max_depth': None, 'max_features': 15, 'min_samples_leaf': 7}",0.7782205078207791,0.7668602433131279,0.779322623034208,0.7783900640074605,0.7785926239932175,0.7762772124337586,0.004723462767242437,34
0.43845677375793457,0.02264355190439404,0.009842300415039062,0.0008580449234365899,gini,,15,8,"{'criterion': 'gini', 'max_depth': None, 'max_features': 15, 'min_samples_leaf': 8}",0.7842397524479674,0.779704124454241,0.7790682887541859,0.7753804416938663,0.7781263247138618,0.7793037864128245,0.002876057726507411,15
0.4341404914855957,0.03502932038148302,0.010334634780883789,0.0018845560350288144,gini,,15,9,"{'criterion': 'gini', 'max_depth': None, 'max_features': 15, 'min_samples_leaf': 9}",0.7830104700945276,0.7798736806409224,0.7778813954474164,0.7804247382476368,0.7804578211106401,0.7803296211082287,0.0016379331118305555,10
0.5852595329284668,0.047331856302938645,0.012772417068481446,0.0007523700058582753,gini,,17,1,"{'criterion': 'gini', 'max_depth': None, 'max_features': 17, 'min_samples_leaf': 1}",0.7621974481793904,0.7552032554787843,0.7514730193717943,0.7537620278919928,0.7551080966511233,0.755548769514617,0.0035867167538495945,105
0.5142711162567138,0.030341655617250406,0.011606216430664062,0.0007340489663952838,gini,,17,2,"{'criterion': 'gini', 'max_depth': None, 'max_features': 17, 'min_samples_leaf': 2}",0.761137722012632,0.7561358145055318,0.7560510364121911,0.7521936331651902,0.7512929207291225,0.7553622253649335,0.0034936650982073094,109
0.49994769096374514,0.05497944201703311,0.011106443405151368,0.0010442138289104223,gini,,17,3,"{'criterion': 'gini', 'max_depth': None, 'max_features': 17, 'min_samples_leaf': 3}",0.7712687041668432,0.7679623585265567,0.7624093934127422,0.7624941715060828,0.7606612971598135,0.7649591849544077,0.003996965146153798,89
0.5333250522613525,0.05616886076379984,0.010579299926757813,0.0005262871696674102,gini,,17,4,"{'criterion': 'gini', 'max_depth': None, 'max_features': 17, 'min_samples_leaf': 4}",0.7710567589334916,0.7661820185664024,0.7646136238395999,0.7699546437200627,0.7699448919033489,0.7683503873925812,0.00249422353183536,72
0.5130420207977295,0.04357505008481358,0.010692071914672852,0.0007278690231449833,gini,,17,5,"{'criterion': 'gini', 'max_depth': None, 'max_features': 17, 'min_samples_leaf': 5}",0.7739816031537451,0.7759314993005807,0.7716502055868764,0.771734983680217,0.7731665960152607,0.7732929775473361,0.0015860655196964812,49
0.49383912086486814,0.02918996848621793,0.01049199104309082,0.0008028314748102507,gini,,17,7,"{'criterion': 'gini', 'max_depth': None, 'max_features': 17, 'min_samples_leaf': 7}",0.7791954558941969,0.779322623034208,0.7782205078207791,0.7803823492009665,0.7791437049597287,0.7792529281819758,0.0006872515971490653,16
0.5399302482604981,0.022550182778691998,0.009802961349487304,0.0006040904390148667,gini,,17,8,"{'criterion': 'gini', 'max_depth': None, 'max_features': 17, 'min_samples_leaf': 8}",0.7806366834809885,0.7791106778008563,0.7812301301343733,0.7780085625874275,0.7780415430267063,0.7794055194060704,0.0013224084677578504,14
0.4824864864349365,0.0459104824502293,0.009733963012695312,0.0005860269583457718,gini,,17,9,"{'criterion': 'gini', 'max_depth': None, 'max_features': 17, 'min_samples_leaf': 9}",0.7799584587342631,0.785426645754737,0.7782628968674494,0.7810181849010216,0.7788469690546842,0.7807026310624311,0.0025442274238495315,8
0.6598362922668457,0.03281962155627149,0.01246638298034668,0.0006730796827916165,gini,,20,1,"{'criterion': 'gini', 'max_depth': None, 'max_features': 20, 'min_samples_leaf': 1}",0.7572379297189606,0.7549065321520919,0.7527446907719045,0.7538044169386631,0.7522255192878339,0.7541838177738908,0.001783248739104405,117
0.6202960968017578,0.026501415014299055,0.012330055236816406,0.0010420363451046392,gini,,20,2,"{'criterion': 'gini', 'max_depth': None, 'max_features': 20, 'min_samples_leaf': 2}",0.7557967021321691,0.7532533593319486,0.7535076936119707,0.7534653045653004,0.7499788045782111,0.7532003728439199,0.0018594015329145665,122
0.6421838283538819,0.02020953702855845,0.011580896377563477,0.0017727419761601076,gini,,20,3,"{'criterion': 'gini', 'max_depth': None, 'max_features': 20, 'min_samples_leaf': 3}",0.7691492518333263,0.7661396295197321,0.7626637276927641,0.7646984019329405,0.7644340822382365,0.7654170186434,0.002168636256940361,86
0.6354667186737061,0.039035645147270745,0.011098766326904297,0.0007618469611945218,gini,,20,4,"{'criterion': 'gini', 'max_depth': None, 'max_features': 20, 'min_samples_leaf': 4}",0.7742783264804375,0.7678775804332161,0.7668178542664575,0.7688101394599636,0.7644764730818143,0.7684520747443778,0.003252062376273696,71
0.5805083751678467,0.059226882264264126,0.010281848907470702,0.0008095764302124241,gini,,20,5,"{'criterion': 'gini', 'max_depth': None, 'max_features': 20, 'min_samples_leaf': 5}",0.7760586664405917,0.7728794879403162,0.7670721885464796,0.7716502055868764,0.7711318355235269,0.7717584768075582,0.0029022059355538407,56
0.5862889289855957,0.03879900347320704,0.010369110107421874,0.0009143835288759225,gini,,20,7,"{'criterion': 'gini', 'max_depth': None, 'max_features': 20, 'min_samples_leaf': 7}",0.7789835106608453,0.7797889025475817,0.775210885507185,0.7764401678606249,0.7757100466299279,0.777226702641233,0.0018239322308420867,29
0.5815196514129639,0.03255099973904561,0.009584283828735352,0.0006785734815413633,gini,,20,8,"{'criterion': 'gini', 'max_depth': None, 'max_features': 20, 'min_samples_leaf': 8}",0.7805942944343182,0.7764825569072952,0.7800432368276038,0.7745326607604595,0.7807545570156846,0.7784814611890722,0.002516299475698746,22
0.5875234603881836,0.05205388374870085,0.00984206199645996,0.0006937205313917191,gini,,20,9,"{'criterion': 'gini', 'max_depth': None, 'max_features': 20, 'min_samples_leaf': 9}",0.7800432368276038,0.7788987325675045,0.7791106778008563,0.7767792802339876,0.7807545570156846,0.7791172968891273,0.001345520088769182,19
0.7558451175689698,0.03761637552990333,0.01259317398071289,0.0005718887490572731,gini,,22,1,"{'criterion': 'gini', 'max_depth': None, 'max_features': 22, 'min_samples_leaf': 1}",0.7583824339790598,0.7566444830655759,0.7557967021321691,0.7525751345852232,0.7536244171259008,0.7554046341775857,0.00208487289291267,107
0.7214693069458008,0.016388970584231295,0.011862516403198242,0.0012695100389511684,gini,,22,2,"{'criterion': 'gini', 'max_depth': None, 'max_features': 22, 'min_samples_leaf': 2}",0.7582552668390488,0.751812131745157,0.7510067398584206,0.7517697426984867,0.7530733361593895,0.7531834434601006,0.0026211676877838544,123
0.6937331199645996,0.049941964387966546,0.011143922805786133,0.0008313385978477743,gini,,22,3,"{'criterion': 'gini', 'max_depth': None, 'max_features': 22, 'min_samples_leaf': 3}",0.7641049552795558,0.7648255690729515,0.7589758806324446,0.7643169005129075,0.7619330224671471,0.7628312655930013,0.0021669091725428917,95
0.6832638263702393,0.04034479134369414,0.011487674713134766,0.0009202434520013506,gini,,22,4,"{'criterion': 'gini', 'max_depth': None, 'max_features': 22, 'min_samples_leaf': 4}",0.7697003094400406,0.7676656351998643,0.7650375143063033,0.7688101394599636,0.7670623145400594,0.7676551825892463,0.0015950083529184596,74
